,title,contents
749,"[마감증시전망] PCB생산 테마주 'LG이노텍' 26일 106,500원에 장마감","26일 PCB생산 테마주 마감시황 브리핑 26일 상장한 PCB생산 테마주 'LG이노텍'은 106,500원에 최종 거래가를 형성하였다. 이는 전일대비 3,000원 만큼 상승한 상태이며, +2.90% 상승한 금액에 거래되었다. LG이노텍에..."
750,"[마감증시브리핑] 물류 테마주 '한진' 37,500원에 26일 거래 완료","26일 물류 테마주 마감시황 브리핑 26일 상장한 물류 테마주 '한진'은 37,500원에 최종 거래가를 형성하였다. 이는 전일대비 2,150원 만큼 상승한 상태이며, +6.08% 상승한 금액에 거래되었다. 한진에 더불어 상승..."
751,"[마감증시전망] PCB생산 테마주 'LG이노텍' 26일 106,500원에 장마감","26일 PCB생산 테마주 마감시황 브리핑 26일 상장한 PCB생산 테마주 'LG이노텍'은 106,500원에 최종 거래가를 형성하였다. 이는 전일대비 3,000원 만큼 상승한 상태이며, +2.90% 상승한 금액에 거래되었다. LG이노텍에..."
752,"[09시 33분 플렉서블 디스플레이 테마주 시황-오전] 일진디스플,LG디스플레이...","6월 26일 수요일 이시간 현재 플렉서블 디스플레이 테마주, 관련 현황을 알아본다. 09시 33분 현재... 일진디스플은 주당 5,330원의 거래가격으로 전일대비+3.50%의 등락률을 기록 플렉서블 디스플레이테마주를..."
753,"[28일 09시 LBS관련주 오전의 테마종목] 한양디지텍,아이오케이 등이 상승세 ...","LBS관련주 테마주, 관련 현황을 알아본다. 09시 32분 현재 LBS관련주주를 견인하고 있는 것은 한양디지텍 종목이다. 한양디지텍은 주당 3,845원의 거래가격으로 전일대비+1.72%의 등락률을 기록 LBS관련주테마주를..."
754,"[13시 27분 패션 오후 테마시황] 신세계인터내셔날,TBH글로벌 등이 주도...","패션 테마주, 관련 현황을 알아본다. 13시 27분 현재 패션주를 견인하고 있는 것은 신세계인터내셔날 종목이다. 신세계인터내셔날은 주당 214,500원의 거래가격으로 전일대비+3.13%의 등락률을 기록 패션테마주를..."
755,"[28일 13시 여행/관광 오후 테마시황] 세중,롯데쇼핑 등이 주도...","여행/관광 테마주, 관련 현황을 알아본다. 13시 29분 현재 여행/관광주를 견인하고 있는 것은 세중 종목이다. 세중은 주당 3,700원의 거래가격으로 전일대비+0.54%의 등락률을 기록 여행/관광테마주를 주도하고..."
756,"[국내상장 중국기업 테마종목 종가] 에스앤씨엔진그룹,로스웰 등이 상승세 주...",테마주 종가를 알아본다. 이 날 국내상장 중국기업주를 견인한 것은 에스앤씨엔진그룹 종목이다. 에스앤씨엔진그룹은 주당 491원의 거래가격으로 전일대비+1.45%의 등락률을 기록 국내상장 중국기업테마주를...
757,"[국내증시브리핑] 전선 테마주 '대원전선' 14시 현재 1,400원 거래중","26일 14시 전선 테마주 시황 브리핑 현재 전선 테마주 '대원전선'은 현재가 1,400원을 기록중에 있다. 이는 전일대비 5원 만큼 상승한 상태이며, +0.36% 상승한 금액에 거래중이다. 대원전선에 더불어 상승한 종목인..."
758,"[국내증시전망] LED산업 테마주 'LG이노텍' 14시 현재 107,000원에 거래","26일 14시 LED산업 테마주 시황 브리핑 현재 LED산업 테마주 'LG이노텍'은 현재가 107,000원을 기록중에 있다. 이는 전일대비 3,500원 만큼 상승한 상태이며, +3.38% 상승한 금액에 거래중이다. LG이노텍에 더불어..."
759,"[국내증시전망] 보험 테마주 '동양생명' 14시 현재 4,300원 거래중","26일 14시 보험 테마주 시황 브리핑 현재 보험 테마주 '동양생명'은 현재가 4,300원을 기록중에 있다. 이는 전일대비 115원 만큼 상승한 상태이며, +2.75% 상승한 금액에 거래중이다. 동양생명에 더불어 상승한..."
760,"[국내증시전망] 보험 테마주 '동양생명' 14시 현재 4,300원 거래중","26일 14시 보험 테마주 시황 브리핑 현재 보험 테마주 '동양생명'은 현재가 4,300원을 기록중에 있다. 이는 전일대비 115원 만큼 상승한 상태이며, +2.75% 상승한 금액에 거래중이다. 동양생명에 더불어 상승한..."
761,"[09시 32분 소프트웨어 개발 및 게임 테마주 시황-오전] 옴니텔,웹젠 등이 상...","6월 26일 수요일 이시간 현재 소프트웨어 개발 및 게임 테마주, 관련 현황을 알아본다. 09시 32분 현재... 옴니텔은 주당 1,695원의 거래가격으로 전일대비+11.15%의 등락률을 기록 소프트웨어 개발 및 게임테마주를..."
762,붉은 수돗물 사태에 한국주철관 주가↑…재해에 주가올랐던 지역기업은?,이 가운데 부산 지역 상장사로는 한국주철관이 '테마주'로 꼽힌다. 아울러 과거 재해와 관련해 주가가... 대표적인 '테마주'로 꼽혔다. 인천에서 붉은 수돗물 사태가 불거지기 하루전인 지난달 29일 9840원을 기록했던...
763,"[국내증시브리핑] 엔터테인먼트 테마주 '큐브엔터' 09시 현재 3,820원 거래중","27일 09시 엔터테인먼트 테마주 시황 브리핑 현재 엔터테인먼트 테마주 '큐브엔터'은 현재가 3,820원을 기록중에 있다. 이는 전일대비 75원 만큼 상승한 상태이며, +2.00% 상승한 금액에 거래중이다. 큐브엔터에..."
764,"[국내증시브리핑] 스마트폰 부품주 테마주 'SK하이닉스' 09시 현재 70,500원 ...","27일 09시 스마트폰 부품주 테마주 시황 브리핑 현재 스마트폰 부품주 테마주 'SK하이닉스'은 현재가 70,500원을 기록중에 있다. 이는 전일대비 1,600원 만큼 상승한 상태이며, +2.32% 상승한 금액에 거래중이다...."
765,"[13시 23분 플렉서블 디스플레이 오후의 테마종목] 동진쎄미켐,DMS 등이 상승...","6월 27일 목요일 이시간 현재 플렉서블 디스플레이 테마주, 관련 현황을 알아본다. 13시 23분 현재... 동진쎄미켐은 주당 10,100원의 거래가격으로 전일대비+2.02%의 등락률을 기록 플렉서블 디스플레이테마주를..."
766,"[국내증시전망] LED산업 테마주 'GV' 14시 현재 1,810원에 거래","27일 14시 LED산업 테마주 시황 브리핑 현재 LED산업 테마주 'GV'은 현재가 1,810원을 기록중에 있다. 이는 전일대비 115원 만큼 상승한 상태이며, +6.78% 상승한 금액에 거래중이다. GV에 더불어 상승한 종목인..."
767,"[09시 34분 LED산업 테마주 시황-오전] 빛샘전자,LG이노텍 등이 주도","LED산업 테마주, 관련 현황을 알아본다. 09시 34분 현재 LED산업주를 견인하고 있는 것은 빛샘전자 종목이다. 빛샘전자는 주당 6,600원의 거래가격으로 전일대비+0.92%의 등락률을 기록 LED산업테마주를 주도하고..."
768,"[27일 13시 IT대표주 오후의 테마종목] 삼성SDI,SK하이닉스 등이 상승세 주도","IT대표주 테마주, 관련 현황을 알아본다. 13시 22분 현재 IT대표주주를 견인하고 있는 것은 삼성SDI 종목이다. 삼성SDI은 주당 237,000원의 거래가격으로 전일대비+3.49%의 등락률을 기록 IT대표주테마주를..."
769,"[09시 35분 보험 오전의 테마종목] 코리안리,한화손해보험 등이 주도","보험 테마주, 관련 현황을 알아본다. 09시 35분 현재 보험주를 견인하고 있는 것은 코리안리 종목이다. 코리안리는 주당 8,720원의 거래가격으로 전일대비+0.35%의 등락률을 기록 보험테마주를 주도하고 있는 것으로..."
770,"[09시 35분 보험 오전의 테마종목] 코리안리,한화손해보험 등이 주도","보험 테마주, 관련 현황을 알아본다. 09시 35분 현재 보험주를 견인하고 있는 것은 코리안리 종목이다. 코리안리는 주당 8,720원의 거래가격으로 전일대비+0.35%의 등락률을 기록 보험테마주를 주도하고 있는 것으로..."
771,"[증시전망] 교육 테마주 '정상제이엘에스' 09시 현재 7,850원 거래중","26일 09시 교육 테마주 시황 브리핑 현재 교육 테마주 '정상제이엘에스'은 현재가 7,850원을 기록중에 있다. 이는 전일대비 90원 만큼 상승한 상태이며, +1.16% 상승한 금액에 거래중이다. 정상제이엘에스에 더불어..."
772,"[국내증시전망] 사료 테마주 '고려산업' 09시 현재 3,835원 기록중","26일 09시 사료 테마주 시황 브리핑 현재 사료 테마주 '고려산업'은 현재가 3,835원을 기록중에 있다. 이는 전일대비 50원 만큼 상승한 상태이며, +1.32% 상승한 금액에 거래중이다. 고려산업에 더불어 상승한 종목인..."
773,"[증시전망] 물류 테마주 '한익스프레스' 09시 현재 7,520원에 거래","26일 09시 물류 테마주 시황 브리핑 현재 물류 테마주 '한익스프레스'은 현재가 7,520원을 기록중에 있다. 이는 전일대비 400원 만큼 상승한 상태이며, +5.62% 상승한 금액에 거래중이다. 한익스프레스에 더불어..."
774,"[국내증시전망] LED산업 테마주 '일진디스플' 09시 현재 5,340원 기록","26일 09시 LED산업 테마주 시황 브리핑 현재 LED산업 테마주 '일진디스플'은 현재가 5,340원을 기록중에 있다. 이는 전일대비 190원 만큼 상승한 상태이며, +3.69% 상승한 금액에 거래중이다. 일진디스플에 더불어..."
775,"[증시전망] PCB생산 테마주 '비에이치' 09시 현재 18,750원 거래중","26일 09시 PCB생산 테마주 시황 브리핑 현재 PCB생산 테마주 '비에이치'은 현재가 18,750원을 기록중에 있다. 이는 전일대비 400원 만큼 상승한 상태이며, +2.18% 상승한 금액에 거래중이다. 비에이치에 더불어..."
776,"[국내주간증시] 지주회사 테마주 '농심홀딩스' 09시 현재 88,700원 기록중","26일 09시 지주회사 테마주 시황 브리핑 현재 지주회사 테마주 '농심홀딩스'은 현재가 88,700원을 기록중에 있다. 이는 전일대비 700원 만큼 상승한 상태이며, +0.80% 상승한 금액에 거래중이다. 농심홀딩스에 더불어..."
777,"[국내증시브리핑] 국내상장 중국기업 테마주 '헝셩그룹' 14시 현재 1,235원 기...","27일 14시 국내상장 중국기업 테마주 시황 브리핑 현재 국내상장 중국기업 테마주 '헝셩그룹'은 현재가 1,235원을 기록중에 있다. 이는 전일대비 30원 만큼 상승한 상태이며, +2.49% 상승한 금액에 거래중이다...."
778,"[28일 13시 국내상장 중국기업 오후 테마시황] 에스앤씨엔진그룹,로스웰 등이...","6월 28일 금요일 이시간 현재 국내상장 중국기업 테마주, 관련 현황을 알아본다. 13시 27분 현재 국내상장... 24%의 등락률을 기록 국내상장 중국기업테마주를 주도하고 있는 것으로 알려졌다. 코스닥상장기업인..."
779,"[백화점 테마종목 종가] 광주신세계,롯데쇼핑 등이 주도","6월 28일 금요일 백화점 테마주 종가를 알아본다. 이 날 백화점주를 견인한 것은 광주신세계 종목이다. 광주신세계는 주당 183,500원의 거래가격으로 전일대비+0.27%의 등락률을 기록 백화점테마주를 주도한 것으로..."
780,"[마감증시전망] 백화점 테마주 '신세계' 299,000원에 26일 거래 완료","26일 백화점 테마주 마감시황 브리핑 26일 상장한 백화점 테마주 '신세계'은 299,000원에 최종 거래가를 형성하였다. 이는 전일대비 0원 만큼 보합한 상태이며, 보합세 보합한 금액에 거래되었다. 신세계에 더불어..."
781,"[13시 30분 금 관련주 오후의 테마종목] KODEX 은선물(H),TIGER 금은선물(H) ...","테마주, 관련 현황을 알아본다. 13시 30분 현재 금 관련주주를 견인하고 있는 것은 KODEX 은선물(H) 종목이다. KODEX 은선물(H)은 주당 3,415원의 거래가격으로 전일대비+0.15%의 등락률을 기록 금 관련주테마주를..."
782,"[풍력에너지 테마종목 종가] 태웅,씨에스윈드 등이 주도...","6월 26일 수요일 풍력에너지 테마주 종가를 알아본다. 이 날 풍력에너지주를 견인한 것은 태웅 종목이다. 태웅은 주당 10,250원의 거래가격으로 전일대비+0.99%의 등락률을 기록 풍력에너지테마주를 주도한 것으로..."
783,"[방위산업 테마종목 종가] 한화,빅텍 등이 주도","6월 26일 수요일 방위산업 테마주 종가를 알아본다. 이 날 방위산업주를 견인한 것은 한화 종목이다. 한화는 주당 26,800원의 거래가격으로 전일대비+1.52%의 등락률을 기록 방위산업테마주를 주도한 것으로..."
784,"[국내주간증시] 플렉서블 디스플레이 테마주 '일진디스플' 09시 현재 5,370원...","27일 09시 플렉서블 디스플레이 테마주 시황 브리핑 현재 플렉서블 디스플레이 테마주 '일진디스플'은 현재가 5,370원을 기록중에 있다. 이는 전일대비 150원 만큼 상승한 상태이며, +2.87% 상승한 금액에..."
785,"[정보보안 테마종목 종가] 이스트소프트,안랩 등이 주도...","6월 27일 목요일 정보보안 테마주 종가를 알아본다. 이 날 정보보안주를 견인한 것은 이스트소프트 종목이다. 이스트소프트는 주당 8,920원의 거래가격으로 전일대비+1.83%의 등락률을 기록 정보보안테마주를 주도한..."
786,"[국내증시전망] 탄소 배출권 테마주 '휴켐스' 14시 현재 21,850원 기록","27일 14시 탄소 배출권 테마주 시황 브리핑 현재 탄소 배출권 테마주 '휴켐스'은 현재가 21,850원을 기록중에 있다. 이는 전일대비 450원 만큼 상승한 상태이며, +2.10% 상승한 금액에 거래중이다. 휴켐스에 더불어..."
